0,0,0,0,0,0.639
0,0,0,0,0,0.383
1,0,0,0,0,0
0,0,0,0,0,-0.639
0,0.4,0,0,0,0
0,0.6,0,0,0,0
0,0,0.4,0,0,0
0,0,0.6,0,0,0
0,0,0,0,0,0
0,0,0,0.3333333,0,0
0,0,0,0.666666,0,0
0,0,0,0,0,0
0,0,0,0,0.3333333,0
0,0,0,0,0.666666,0
0,0,0,0,0,0
0,0,0,0,0,-0.19
0,0,0,0,0,0
0,0,0,0,0,0
